-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in UTC
Location: Latitude  21.2   Longitude 113.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS50M
2025,5,7,1,567.5,28.07,4.48
2025,5,7,2,638.6,28.06,3.95
2025,5,7,3,744.6,28.08,3.42
2025,5,7,4,709.4,28.1,2.94
2025,5,7,5,478.1,28.1,2.68
2025,5,7,6,591.4,28.1,2.89
2025,5,7,7,436.35,28.12,3.5
2025,5,7,8,301.95,28.14,4.38
2025,5,7,9,121.6,28.19,5.01
2025,5,7,10,16.83,28.23,5.37
2025,5,7,11,0.0,28.28,5.76
2025,5,7,12,0.0,28.34,6.19
2025,5,7,13,0.0,28.41,6.73
2025,5,7,14,0.0,28.42,7.35
2025,5,7,15,0.0,28.34,7.97
2025,5,7,16,0.0,28.18,8.61
2025,5,7,17,0.0,28.05,8.81
2025,5,7,18,0.0,27.97,8.61
2025,5,7,19,0.0,27.96,8.35
2025,5,7,20,0.0,27.98,8.11
2025,5,7,21,0.0,28.0,8.16
2025,5,7,22,44.92,28.02,8.31
2025,5,7,23,165.48,28.06,8.36
2025,5,8,0,302.88,28.12,8.24
2025,5,8,1,542.6,28.16,7.98
2025,5,8,2,717.97,28.19,7.66
2025,5,8,3,776.28,28.2,7.24
2025,5,8,4,772.85,28.21,6.81
2025,5,8,5,631.45,28.19,6.64
2025,5,8,6,580.15,28.17,6.63
2025,5,8,7,417.58,28.17,6.62
2025,5,8,8,283.3,28.19,6.57
2025,5,8,9,128.43,28.21,6.46
2025,5,8,10,22.52,28.23,6.28
2025,5,8,11,0.0,28.24,6.08
2025,5,8,12,0.0,28.26,5.77
2025,5,8,13,0.0,28.28,5.44
2025,5,8,14,0.0,28.26,5.13
2025,5,8,15,0.0,28.25,4.96
2025,5,8,16,0.0,28.22,4.73
2025,5,8,17,0.0,28.19,4.42
2025,5,8,18,0.0,28.17,4.06
2025,5,8,19,0.0,28.15,3.83
2025,5,8,20,0.0,28.12,3.76
2025,5,8,21,0.0,28.06,3.4
2025,5,8,22,48.3,27.96,2.62
2025,5,8,23,167.57,27.86,1.84
2025,5,9,0,311.95,27.79,1.69
2025,5,9,1,489.48,27.7,1.65
2025,5,9,2,633.35,27.62,1.56
2025,5,9,3,519.9,27.54,1.33
2025,5,9,4,564.08,27.44,1.16
2025,5,9,5,366.7,27.31,1.21
2025,5,9,6,99.38,27.21,1.37
2025,5,9,7,35.38,27.17,1.8
2025,5,9,8,19.85,27.18,2.34
2025,5,9,9,24.17,27.24,2.71
2025,5,9,10,7.95,27.35,2.78
2025,5,9,11,0.0,27.43,2.55
2025,5,9,12,0.0,27.49,2.11
2025,5,9,13,0.0,27.48,1.67
2025,5,9,14,0.0,27.43,1.48
2025,5,9,15,0.0,27.36,2.03
2025,5,9,16,0.0,27.27,3.05
2025,5,9,17,0.0,27.17,3.93
2025,5,9,18,0.0,27.07,4.44
2025,5,9,19,0.0,26.99,4.67
2025,5,9,20,0.0,26.92,4.85
2025,5,9,21,0.0,26.91,4.84
2025,5,9,22,38.53,26.93,4.63
2025,5,9,23,174.7,26.98,4.31
2025,5,10,0,357.05,27.03,3.85
2025,5,10,1,460.05,27.15,3.26
2025,5,10,2,622.92,27.23,2.76
2025,5,10,3,636.0,27.29,2.51
2025,5,10,4,557.38,27.32,2.38
2025,5,10,5,371.58,27.33,2.19
2025,5,10,6,245.62,27.33,1.92
2025,5,10,7,299.27,27.34,1.53
2025,5,10,8,181.07,27.35,1.1
2025,5,10,9,97.93,27.3,0.81
2025,5,10,10,10.85,27.24,0.65
2025,5,10,11,0.0,27.22,0.69
2025,5,10,12,0.0,27.2,1.09
2025,5,10,13,0.0,27.18,1.82
2025,5,10,14,0.0,27.09,2.72
2025,5,10,15,0.0,27.02,3.33
2025,5,10,16,0.0,27.02,4.58
2025,5,10,17,0.0,26.89,7.05
2025,5,10,18,0.0,26.41,10.31
2025,5,10,19,0.0,25.46,12.85
2025,5,10,20,0.0,24.79,13.42
2025,5,10,21,0.0,24.69,13.01
2025,5,10,22,25.15,24.84,12.27
2025,5,10,23,88.82,24.95,11.21
2025,5,11,0,171.62,24.99,10.09
2025,5,11,1,287.45,24.99,9.37
2025,5,11,2,455.65,24.93,9.07
2025,5,11,3,475.02,24.84,8.74
2025,5,11,4,469.95,24.79,8.28
2025,5,11,5,391.38,24.82,8.02
2025,5,11,6,450.0,24.88,7.82
2025,5,11,7,297.58,24.96,7.57
2025,5,11,8,188.88,25.05,7.31
2025,5,11,9,91.78,25.13,7.1
2025,5,11,10,14.73,25.26,6.94
2025,5,11,11,0.0,25.45,6.91
2025,5,11,12,0.0,25.65,7.14
2025,5,11,13,0.0,25.79,7.39
2025,5,11,14,0.0,25.89,7.39
2025,5,11,15,0.0,25.93,6.88
2025,5,11,16,0.0,25.98,6.16
2025,5,11,17,0.0,25.99,5.62
2025,5,11,18,0.0,25.98,5.34
2025,5,11,19,0.0,25.96,5.28
2025,5,11,20,0.0,25.97,5.4
2025,5,11,21,0.0,25.98,5.62
2025,5,11,22,45.45,26.0,5.9
2025,5,11,23,186.18,26.06,6.16
2025,5,12,0,399.02,26.1,6.31
2025,5,12,1,611.47,26.16,6.37
2025,5,12,2,795.92,26.18,6.49
2025,5,12,3,881.62,26.15,6.54
2025,5,12,4,868.53,26.09,6.42
2025,5,12,5,872.6,26.02,6.21
2025,5,12,6,821.17,25.98,6.01
2025,5,12,7,653.0,25.95,5.82
2025,5,12,8,466.17,25.95,5.64
2025,5,12,9,241.07,25.95,5.52
2025,5,12,10,42.9,25.94,5.41
2025,5,12,11,0.0,25.92,5.27
2025,5,12,12,0.0,25.89,5.2
2025,5,12,13,0.0,25.86,5.23
2025,5,12,14,0.0,25.81,5.35
2025,5,12,15,0.0,25.79,5.45
2025,5,12,16,0.0,25.8,5.51
2025,5,12,17,0.0,25.79,5.49
2025,5,12,18,0.0,25.81,5.49
2025,5,12,19,0.0,25.84,5.55
2025,5,12,20,0.0,25.87,5.67
2025,5,12,21,0.0,25.86,5.75
2025,5,12,22,49.05,25.82,5.77
2025,5,12,23,156.8,25.83,5.73
2025,5,13,0,306.2,25.88,5.63
2025,5,13,1,399.55,25.97,5.55
2025,5,13,2,542.4,26.07,5.47
2025,5,13,3,634.45,26.23,5.61
2025,5,13,4,671.28,26.34,5.97
2025,5,13,5,639.65,26.39,6.42
2025,5,13,6,666.88,26.4,6.94
2025,5,13,7,555.17,26.39,7.45
2025,5,13,8,371.08,26.39,7.86
2025,5,13,9,148.32,26.44,7.98
2025,5,13,10,26.1,26.54,8.0
2025,5,13,11,0.0,26.68,8.02
2025,5,13,12,0.0,26.77,7.78
2025,5,13,13,0.0,26.82,7.54
2025,5,13,14,0.0,26.84,7.31
2025,5,13,15,0.0,26.85,7.04
2025,5,13,16,0.0,26.84,6.63
2025,5,13,17,0.0,26.82,6.22
2025,5,13,18,0.0,26.79,6.03
2025,5,13,19,0.0,26.78,6.11
2025,5,13,20,0.0,26.77,6.33
2025,5,13,21,0.0,26.77,6.47
2025,5,13,22,43.22,26.78,6.52
2025,5,13,23,160.68,26.81,6.49
2025,5,14,0,362.38,26.84,6.41
2025,5,14,1,594.58,26.88,6.29
2025,5,14,2,749.75,26.9,6.24
2025,5,14,3,835.17,26.86,6.22
2025,5,14,4,831.6,26.81,6.25
2025,5,14,5,811.62,26.77,6.34
2025,5,14,6,645.83,26.73,6.45
2025,5,14,7,555.92,26.71,6.53
2025,5,14,8,388.67,26.71,6.56
2025,5,14,9,191.48,26.75,6.56
2025,5,14,10,34.58,26.8,6.59
2025,5,14,11,0.0,26.84,6.64
2025,5,14,12,0.0,26.9,6.62
2025,5,14,13,0.0,26.92,6.48
2025,5,14,14,0.0,26.94,6.25
2025,5,14,15,0.0,26.9,5.86
2025,5,14,16,0.0,26.85,5.38
2025,5,14,17,0.0,26.79,4.92
2025,5,14,18,0.0,26.75,4.64
2025,5,14,19,0.0,26.74,4.54
2025,5,14,20,0.0,26.77,4.57
2025,5,14,21,0.0,26.78,4.67
2025,5,14,22,62.72,26.8,4.78
2025,5,14,23,217.32,26.82,4.76
2025,5,15,0,423.2,26.84,4.67
2025,5,15,1,650.9,26.86,4.51
2025,5,15,2,795.42,26.85,4.35
2025,5,15,3,895.85,26.88,4.28
2025,5,15,4,799.6,26.92,4.22
2025,5,15,5,889.47,26.94,4.16
2025,5,15,6,805.1,26.97,4.21
2025,5,15,7,621.58,27.0,4.34
2025,5,15,8,428.02,27.03,4.54
2025,5,15,9,208.07,27.05,4.56
2025,5,15,10,40.25,27.05,4.54
2025,5,15,11,0.0,27.06,4.57
2025,5,15,12,0.0,27.08,4.66
2025,5,15,13,0.0,27.1,4.83
2025,5,15,14,0.0,27.14,4.97
2025,5,15,15,0.0,27.14,4.95
2025,5,15,16,0.0,27.12,4.68
2025,5,15,17,0.0,27.08,4.28
2025,5,15,18,0.0,27.06,3.99
2025,5,15,19,0.0,27.05,3.8
2025,5,15,20,0.0,27.08,3.75
2025,5,15,21,0.0,27.13,3.65
2025,5,15,22,68.18,27.21,3.5
2025,5,15,23,241.9,27.31,3.37
2025,5,16,0,451.0,27.39,3.19
2025,5,16,1,590.92,27.45,2.89
2025,5,16,2,672.62,27.51,2.51
2025,5,16,3,683.62,27.54,2.26
2025,5,16,4,624.42,27.56,2.02
2025,5,16,5,591.97,27.58,1.69
2025,5,16,6,544.15,27.57,1.32
2025,5,16,7,435.25,27.58,0.98
2025,5,16,8,303.17,27.6,0.87
2025,5,16,9,147.02,27.6,0.9
2025,5,16,10,26.35,27.56,1.13
2025,5,16,11,0.0,27.53,1.39
2025,5,16,12,0.0,27.54,1.62
2025,5,16,13,0.0,27.54,1.76
2025,5,16,14,0.0,27.56,1.76
2025,5,16,15,0.0,27.56,1.8
2025,5,16,16,0.0,27.59,1.81
2025,5,16,17,0.0,27.61,1.7
2025,5,16,18,0.0,27.62,1.55
2025,5,16,19,0.0,27.68,1.4
2025,5,16,20,0.0,27.74,1.29
2025,5,16,21,0.0,27.78,1.31
2025,5,16,22,82.6,27.81,1.29
2025,5,16,23,280.7,27.83,1.26
2025,5,17,0,490.33,27.86,1.3
2025,5,17,1,675.22,27.9,1.46
2025,5,17,2,808.45,27.93,1.69
2025,5,17,3,903.88,27.94,1.75
2025,5,17,4,951.33,27.93,1.65
2025,5,17,5,887.03,27.93,1.39
2025,5,17,6,734.6,27.91,0.97
2025,5,17,7,562.42,27.9,0.54
2025,5,17,8,390.65,27.92,0.21
2025,5,17,9,202.57,27.91,0.15
2025,5,17,10,40.35,27.89,0.46
2025,5,17,11,0.0,27.91,0.82
2025,5,17,12,0.0,27.92,1.24
2025,5,17,13,0.0,27.94,1.78
2025,5,17,14,0.0,27.97,2.39
2025,5,17,15,0.0,28.01,2.85
2025,5,17,16,0.0,28.06,3.09
2025,5,17,17,0.0,28.1,3.19
2025,5,17,18,0.0,28.15,3.17
2025,5,17,19,0.0,28.2,3.07
2025,5,17,20,0.0,28.25,2.98
2025,5,17,21,0.0,28.3,2.87
2025,5,17,22,47.53,28.36,2.68
2025,5,17,23,163.5,28.43,2.45
2025,5,18,0,299.73,28.48,2.17
2025,5,18,1,515.7,28.52,2.03
2025,5,18,2,730.83,28.56,2.06
2025,5,18,3,834.38,28.57,2.11
2025,5,18,4,868.78,28.58,2.18
2025,5,18,5,786.75,28.59,2.35
2025,5,18,6,609.88,28.59,2.4
2025,5,18,7,451.25,28.6,2.38
2025,5,18,8,287.67,28.63,2.28
2025,5,18,9,147.68,28.65,2.04
2025,5,18,10,27.33,28.66,1.72
2025,5,18,11,0.0,28.67,1.53
2025,5,18,12,0.0,28.68,1.52
2025,5,18,13,0.0,28.72,1.6
2025,5,18,14,0.0,28.72,1.68
2025,5,18,15,0.0,28.72,2.0
2025,5,18,16,0.0,28.69,2.38
2025,5,18,17,0.0,28.67,2.66
2025,5,18,18,0.0,28.63,2.86
2025,5,18,19,0.0,28.62,2.99
2025,5,18,20,0.0,28.63,3.13
2025,5,18,21,0.0,28.65,3.13
2025,5,18,22,66.95,28.68,2.95
2025,5,18,23,227.93,28.72,2.78
2025,5,19,0,397.52,28.77,2.65
2025,5,19,1,601.83,28.82,2.46
2025,5,19,2,755.38,28.84,2.42
2025,5,19,3,844.33,28.85,2.48
2025,5,19,4,806.75,28.83,2.54
2025,5,19,5,688.8,28.8,2.66
2025,5,19,6,497.75,28.78,2.78
2025,5,19,7,418.77,28.78,2.93
2025,5,19,8,293.27,28.78,3.27
2025,5,19,9,142.48,28.83,3.46
2025,5,19,10,27.9,28.89,3.57
2025,5,19,11,0.0,28.93,3.61
2025,5,19,12,0.0,28.97,3.63
2025,5,19,13,0.0,28.97,3.61
2025,5,19,14,0.0,28.96,3.65
2025,5,19,15,0.0,28.92,3.96
2025,5,19,16,0.0,28.88,4.39
2025,5,19,17,0.0,28.85,4.85
2025,5,19,18,0.0,28.85,5.47
2025,5,19,19,0.0,28.86,6.03
2025,5,19,20,0.0,28.87,6.41
2025,5,19,21,0.0,28.9,6.6
2025,5,19,22,51.08,28.95,6.58
2025,5,19,23,188.48,29.0,6.35
2025,5,20,0,356.58,29.05,5.86
2025,5,20,1,458.38,29.08,5.1
2025,5,20,2,558.75,29.07,4.26
2025,5,20,3,594.0,29.02,3.66
2025,5,20,4,585.83,28.97,3.51
2025,5,20,5,483.58,28.92,3.69
2025,5,20,6,466.02,28.86,4.0
2025,5,20,7,408.05,28.85,4.38
2025,5,20,8,336.05,28.82,4.83
2025,5,20,9,170.23,28.83,5.03
2025,5,20,10,38.62,28.83,5.1
2025,5,20,11,0.0,28.83,5.3
2025,5,20,12,0.0,28.84,5.51
2025,5,20,13,0.0,28.85,5.68
2025,5,20,14,0.0,28.86,5.66
2025,5,20,15,0.0,28.84,5.72
2025,5,20,16,0.0,28.82,5.89
2025,5,20,17,0.0,28.81,5.95
2025,5,20,18,0.0,28.83,5.91
2025,5,20,19,0.0,28.86,5.9
2025,5,20,20,0.0,28.89,5.98
2025,5,20,21,0.0,28.92,5.89
2025,5,20,22,49.9,28.93,5.62
2025,5,20,23,196.2,28.95,5.18
2025,5,21,0,388.55,28.98,4.61
2025,5,21,1,612.33,29.0,4.07
2025,5,21,2,749.05,29.01,3.87
2025,5,21,3,807.03,28.99,3.99
2025,5,21,4,857.62,28.98,4.11
2025,5,21,5,830.88,28.97,4.19
2025,5,21,6,772.2,28.96,4.37
2025,5,21,7,627.65,28.96,4.71
2025,5,21,8,438.12,28.98,4.88
2025,5,21,9,220.48,29.01,4.76
2025,5,21,10,41.53,29.05,4.58
2025,5,21,11,0.0,29.07,4.49
2025,5,21,12,0.0,29.09,4.62
2025,5,21,13,0.0,29.1,4.85
2025,5,21,14,0.0,29.1,4.89
2025,5,21,15,0.0,29.08,4.71
2025,5,21,16,0.0,29.06,4.49
2025,5,21,17,0.0,29.04,4.59
2025,5,21,18,0.0,29.04,5.13
2025,5,21,19,0.0,29.05,5.78
2025,5,21,20,0.0,29.1,5.7
2025,5,21,21,0.0,29.15,5.13
2025,5,21,22,87.53,29.2,4.45
2025,5,21,23,281.25,29.22,4.11
2025,5,22,0,503.12,29.18,4.65
2025,5,22,1,694.2,29.16,4.94
2025,5,22,2,828.65,29.18,4.55
2025,5,22,3,920.08,29.21,4.14
2025,5,22,4,904.53,29.22,3.87
2025,5,22,5,898.25,29.22,3.78
2025,5,22,6,731.75,29.25,3.78
2025,5,22,7,568.4,29.27,3.75
2025,5,22,8,336.92,29.3,3.63
2025,5,22,9,164.02,29.31,3.59
2025,5,22,10,35.6,29.33,3.74
2025,5,22,11,0.0,29.34,4.1
2025,5,22,12,0.0,29.36,4.59
2025,5,22,13,0.0,29.39,5.19
2025,5,22,14,0.0,29.4,5.85
2025,5,22,15,0.0,29.35,6.56
2025,5,22,16,0.0,29.3,7.16
2025,5,22,17,0.0,29.25,7.52
2025,5,22,18,0.0,29.2,7.62
2025,5,22,19,0.0,29.16,7.44
2025,5,22,20,0.0,29.14,7.03
2025,5,22,21,0.0,29.17,6.45
2025,5,22,22,70.1,29.22,5.67
2025,5,22,23,234.5,29.27,4.85
2025,5,23,0,423.6,29.3,4.13
2025,5,23,1,614.03,29.31,3.55
2025,5,23,2,782.65,29.32,3.13
2025,5,23,3,840.38,29.33,2.87
2025,5,23,4,789.75,29.33,2.78
2025,5,23,5,781.05,29.31,2.66
2025,5,23,6,633.9,29.29,2.54
2025,5,23,7,500.9,29.28,2.49
2025,5,23,8,364.95,29.28,2.57
2025,5,23,9,169.98,29.26,2.44
2025,5,23,10,31.55,29.21,2.08
2025,5,23,11,0.0,29.19,1.78
2025,5,23,12,0.0,29.16,1.52
2025,5,23,13,0.0,29.13,1.38
2025,5,23,14,0.0,29.1,1.24
2025,5,23,15,0.0,29.0,1.37
2025,5,23,16,0.0,28.89,1.73
2025,5,23,17,0.0,28.8,1.85
2025,5,23,18,0.0,28.72,1.72
2025,5,23,19,0.0,28.65,1.33
2025,5,23,20,0.0,28.52,0.85
2025,5,23,21,0.0,28.51,1.24
2025,5,23,22,39.42,28.6,2.29
2025,5,23,23,107.93,28.6,3.72
2025,5,24,0,189.35,28.54,5.29
2025,5,24,1,344.38,28.47,6.68
2025,5,24,2,534.25,28.44,7.54
2025,5,24,3,677.22,28.39,7.83
2025,5,24,4,711.53,28.38,7.65
2025,5,24,5,619.45,28.48,7.11
2025,5,24,6,581.72,28.58,6.41
2025,5,24,7,443.17,28.66,5.71
2025,5,24,8,295.73,28.75,5.12
2025,5,24,9,145.82,28.78,4.63
2025,5,24,10,32.53,28.79,4.39
2025,5,24,11,0.0,28.8,4.6
2025,5,24,12,0.0,28.82,5.25
2025,5,24,13,0.0,28.78,6.23
2025,5,24,14,0.0,28.59,7.27
2025,5,24,15,0.0,28.34,7.96
2025,5,24,16,0.0,28.13,8.12
2025,5,24,17,0.0,27.93,7.87
2025,5,24,18,0.0,27.8,7.39
2025,5,24,19,0.0,27.75,6.87
2025,5,24,20,0.0,27.74,6.46
2025,5,24,21,0.0,27.7,6.22
2025,5,24,22,45.03,27.68,6.1
2025,5,24,23,144.43,27.72,6.06
2025,5,25,0,258.42,27.8,6.28
2025,5,25,1,397.5,27.83,6.88
2025,5,25,2,482.77,27.83,7.48
2025,5,25,3,485.38,27.72,7.84
2025,5,25,4,316.8,27.6,7.91
2025,5,25,5,402.33,27.53,7.82
2025,5,25,6,323.08,27.5,7.82
2025,5,25,7,238.65,27.44,7.92
2025,5,25,8,109.0,27.38,8.1
2025,5,25,9,52.55,27.37,8.38
2025,5,25,10,11.12,27.39,8.8
2025,5,25,11,0.0,27.38,9.4
2025,5,25,12,0.0,27.3,9.98
2025,5,25,13,0.0,27.17,10.33
2025,5,25,14,0.0,27.0,10.39
2025,5,25,15,0.0,26.88,10.08
2025,5,25,16,0.0,26.84,9.77
2025,5,25,17,0.0,26.85,9.52
2025,5,25,18,0.0,26.96,9.28
2025,5,25,19,0.0,27.12,9.02
2025,5,25,20,0.0,27.24,8.78
2025,5,25,21,0.0,27.36,8.56
2025,5,25,22,34.33,27.5,8.5
2025,5,25,23,100.53,27.58,8.5
2025,5,26,0,195.38,27.65,8.57
2025,5,26,1,371.23,27.66,8.72
2025,5,26,2,499.67,27.6,8.84
2025,5,26,3,625.25,27.46,8.78
2025,5,26,4,590.2,27.3,8.42
2025,5,26,5,448.73,27.22,8.07
2025,5,26,6,286.45,27.21,7.88
2025,5,26,7,280.2,27.27,7.8
2025,5,26,8,209.32,27.34,7.7
2025,5,26,9,107.43,27.36,7.71
2025,5,26,10,17.38,27.32,7.84
2025,5,26,11,0.0,27.28,7.82
2025,5,26,12,0.0,27.25,7.7
2025,5,26,13,0.0,27.24,7.73
2025,5,26,14,0.0,27.27,7.91
2025,5,26,15,0.0,27.26,7.98
2025,5,26,16,0.0,27.22,8.1
2025,5,26,17,0.0,27.18,8.46
2025,5,26,18,0.0,27.15,8.83
2025,5,26,19,0.0,27.11,8.97
2025,5,26,20,0.0,27.08,8.89
2025,5,26,21,0.0,27.09,8.62
2025,5,26,22,37.97,27.15,8.48
2025,5,26,23,117.45,27.18,8.6
2025,5,27,0,236.18,27.25,8.79
2025,5,27,1,363.45,27.32,8.87
2025,5,27,2,541.6,27.34,8.86
2025,5,27,3,734.6,27.29,8.78
2025,5,27,4,829.03,27.2,8.72
2025,5,27,5,664.75,27.13,8.73
2025,5,27,6,603.38,27.12,8.75
2025,5,27,7,409.52,27.11,8.79
2025,5,27,8,295.33,27.15,8.77
2025,5,27,9,143.5,27.19,8.8
2025,5,27,10,27.1,27.23,8.98
2025,5,27,11,0.0,27.31,9.15
2025,5,27,12,0.0,27.36,9.28
2025,5,27,13,0.0,27.34,9.46
2025,5,27,14,0.0,27.3,9.67
2025,5,27,15,0.0,27.31,9.87
2025,5,27,16,0.0,27.28,9.82
2025,5,27,17,0.0,27.27,9.56
2025,5,27,18,0.0,27.33,9.13
2025,5,27,19,0.0,27.45,8.72
2025,5,27,20,0.0,27.58,8.34
2025,5,27,21,0.0,27.68,7.99
2025,5,27,22,28.45,27.75,7.75
2025,5,27,23,88.0,27.85,7.57
2025,5,28,0,173.5,27.93,7.4
2025,5,28,1,281.88,28.01,7.1
2025,5,28,2,423.2,28.05,6.71
2025,5,28,3,389.27,28.07,6.44
2025,5,28,4,435.5,28.09,6.29
2025,5,28,5,311.62,28.07,6.35
2025,5,28,6,409.92,28.05,6.65
2025,5,28,7,368.6,28.06,6.8
2025,5,28,8,271.12,28.09,6.82
2025,5,28,9,133.73,28.13,6.75
2025,5,28,10,24.77,28.18,6.55
2025,5,28,11,0.0,28.23,6.3
2025,5,28,12,0.0,28.25,5.92
2025,5,28,13,0.0,28.26,5.56
2025,5,28,14,0.0,28.25,5.22
2025,5,28,15,0.0,28.25,4.79
2025,5,28,16,0.0,28.25,4.27
2025,5,28,17,0.0,28.24,3.68
2025,5,28,18,0.0,28.22,2.98
2025,5,28,19,0.0,28.18,2.28
2025,5,28,20,0.0,28.15,1.97
2025,5,28,21,0.0,28.11,2.19
2025,5,28,22,61.2,28.09,2.74
2025,5,28,23,215.6,28.1,3.21
2025,5,29,0,403.7,28.11,3.46
2025,5,29,1,559.35,28.13,3.39
2025,5,29,2,677.05,28.15,2.93
2025,5,29,3,734.58,28.11,2.38
2025,5,29,4,676.88,28.03,2.08
2025,5,29,5,666.3,27.94,2.09
2025,5,29,6,519.33,27.89,2.25
2025,5,29,7,350.8,27.88,2.62
2025,5,29,8,187.7,27.91,3.09
2025,5,29,9,106.15,27.93,3.54
2025,5,29,10,21.0,27.92,4.13
2025,5,29,11,0.0,28.0,4.55
2025,5,29,12,0.0,28.14,4.79
2025,5,29,13,0.0,28.13,4.92
2025,5,29,14,0.0,28.05,5.09
2025,5,29,15,0.0,28.0,5.25
2025,5,29,16,0.0,27.9,4.96
2025,5,29,17,0.0,27.81,4.13
2025,5,29,18,0.0,27.73,3.46
2025,5,29,19,0.0,27.7,3.42
2025,5,29,20,0.0,27.7,3.7
2025,5,29,21,0.0,27.63,3.94
2025,5,29,22,32.9,27.53,4.08
2025,5,29,23,83.88,27.48,4.25
2025,5,30,0,147.73,27.44,4.54
2025,5,30,1,196.43,27.44,4.72
2025,5,30,2,228.07,27.45,4.66
2025,5,30,3,302.0,27.47,4.61
2025,5,30,4,233.85,27.47,4.73
2025,5,30,5,244.32,27.47,4.97
2025,5,30,6,206.77,27.45,5.3
2025,5,30,7,153.2,27.45,5.88
2025,5,30,8,124.55,27.51,6.73
2025,5,30,9,66.88,27.62,7.58
2025,5,30,10,15.12,27.73,8.22
2025,5,30,11,0.0,27.81,8.7
2025,5,30,12,0.0,27.89,8.86
2025,5,30,13,0.0,27.9,8.88
2025,5,30,14,0.0,27.86,8.84
2025,5,30,15,0.0,27.86,8.45
2025,5,30,16,0.0,27.86,7.79
2025,5,30,17,0.0,27.85,7.05
2025,5,30,18,0.0,27.8,6.36
2025,5,30,19,0.0,27.78,5.72
2025,5,30,20,0.0,27.78,5.15
2025,5,30,21,0.0,27.76,4.73
2025,5,30,22,38.33,27.75,4.45
2025,5,30,23,96.55,27.74,4.3
2025,5,31,0,151.02,27.73,4.17
2025,5,31,1,301.48,27.71,3.89
2025,5,31,2,385.08,27.68,3.55
2025,5,31,3,469.45,27.62,3.63
2025,5,31,4,510.42,27.58,3.97
2025,5,31,5,481.6,27.51,4.4
2025,5,31,6,430.0,27.48,4.71
2025,5,31,7,299.85,27.48,4.63
2025,5,31,8,151.68,27.5,4.36
2025,5,31,9,81.57,27.56,3.9
2025,5,31,10,16.73,27.58,3.33
2025,5,31,11,0.0,27.58,2.88
2025,5,31,12,0.0,27.58,2.54
2025,5,31,13,0.0,27.56,2.39
2025,5,31,14,0.0,27.55,2.26
2025,5,31,15,0.0,27.52,2.07
2025,5,31,16,0.0,27.53,2.15
2025,5,31,17,0.0,27.6,2.54
2025,5,31,18,0.0,27.62,2.78
2025,5,31,19,0.0,27.67,2.9
2025,5,31,20,0.0,27.73,2.89
2025,5,31,21,0.0,27.81,2.9
2025,5,31,22,59.4,27.9,3.07
2025,5,31,23,176.85,27.99,3.19
2025,6,1,0,329.27,28.08,3.26
2025,6,1,1,506.98,28.12,3.32
2025,6,1,2,645.28,28.17,3.47
2025,6,1,3,766.7,28.23,3.59
2025,6,1,4,745.17,28.29,3.69
2025,6,1,5,757.08,28.32,4.05
2025,6,1,6,679.17,28.36,4.72
2025,6,1,7,524.53,28.38,5.47
2025,6,1,8,354.42,28.4,6.11
2025,6,1,9,168.2,28.43,6.65
2025,6,1,10,34.85,28.46,7.09
2025,6,1,11,0.0,28.47,7.29
2025,6,1,12,0.0,28.5,7.47
2025,6,1,13,0.0,28.51,7.7
2025,6,1,14,0.0,28.52,7.8
2025,6,1,15,0.0,28.49,7.76
2025,6,1,16,0.0,28.46,7.63
2025,6,1,17,0.0,28.43,7.45
2025,6,1,18,0.0,28.41,7.35
2025,6,1,19,0.0,28.42,7.16
2025,6,1,20,0.0,28.43,7.0
2025,6,1,21,0.0,28.48,7.38
2025,6,1,22,47.75,28.52,7.78
2025,6,1,23,152.8,28.56,7.68
2025,6,2,0,297.88,28.57,7.27
2025,6,2,1,383.2,28.57,6.81
2025,6,2,2,520.65,28.58,6.11
2025,6,2,3,654.38,28.57,5.76
2025,6,2,4,768.28,28.58,5.93
2025,6,2,5,763.45,28.58,6.26
2025,6,2,6,721.05,28.57,6.59
2025,6,2,7,587.62,28.55,6.82
2025,6,2,8,416.1,28.55,6.64
2025,6,2,9,202.98,28.56,6.4
2025,6,2,10,40.88,28.6,6.4
2025,6,2,11,0.0,28.63,6.49
2025,6,2,12,0.0,28.65,6.4
2025,6,2,13,0.0,28.64,6.07
2025,6,2,14,0.0,28.62,5.8
2025,6,2,15,0.0,28.59,6.12
2025,6,2,16,0.0,28.58,6.83
2025,6,2,17,0.0,28.55,7.31
2025,6,2,18,0.0,28.54,7.5
2025,6,2,19,0.0,28.55,7.42
2025,6,2,20,0.0,28.52,7.02
2025,6,2,21,0.0,28.52,6.65
2025,6,2,22,49.5,28.54,6.39
2025,6,2,23,144.98,28.52,5.79
2025,6,3,0,284.7,28.46,4.83
2025,6,3,1,395.88,28.31,3.92
2025,6,3,2,500.0,28.12,3.71
