"ArchiveBatch","Section","FileName","Extension","Bytes","Modified","SHA256","RelativePath"
"2026-07-31_V4与external归档","V4整合","demo_public_resource_audit_4_3.m",".m","1519","2026-07-25 10:42:53","11067A4C89441F672EF7BF0D19C1A25DFDA38DAEA92B62A25AF06132D8A01BFF","2026-07-31_V4与external归档\V4整合\modules\4.3_source\demos\demo_public_resource_audit_4_3.m"
"2026-07-31_V4与external归档","V4整合","demo_version3_4_3.m",".m","468","2026-07-20 21:49:35","FF1D284EA689FA14D3BD1603F72CD34C87D474D98393D0A52C7766749A6BD360","2026-07-31_V4与external归档\V4整合\modules\4.3_source\demos\demo_version3_4_3.m"
"2026-07-31_V4与external归档","V4整合","4.3多能源供给模型完整报告_V3.md",".md","21824","2026-07-27 13:28:05","B051FD6D8742FD27443901EDD7002B351D62B8CD2E4D3178A458F6FF917DBA7D","2026-07-31_V4与external归档\V4整合\modules\4.3_source\docs\4.3多能源供给模型完整报告_V3.md"
"2026-07-31_V4与external归档","V4整合","4.3公开数据替代与证据清单.md",".md","7298","2026-07-25 10:45:41","038FBA6DE191C7942A364E3F58BF068B1EF6585F7572033C3371A01385A2EAB6","2026-07-31_V4与external归档\V4整合\modules\4.3_source\docs\4.3公开数据替代与证据清单.md"
"2026-07-31_V4与external归档","V4整合","figure_4_3_boundary_interface.png",".png","88169","2026-07-17 16:09:58","6596FBE370F401A4D0CC07211591E234AD139043454C394923DD9A79CE6215C2","2026-07-31_V4与external归档\V4整合\modules\4.3_source\docs\assets\figure_4_3_boundary_interface.png"
"2026-07-31_V4与external归档","V4整合","figure_4_3_device_to_poi.png",".png","145925","2026-07-17 16:10:01","2991B04DCEDB7B9D5B48D286A632BACCE2C55475E75348C5D3D9DBE4F24DF4EE","2026-07-31_V4与external归档\V4整合\modules\4.3_source\docs\assets\figure_4_3_device_to_poi.png"
"2026-07-31_V4与external归档","V4整合","figure_4_3_multiscale_metrics.png",".png","127950","2026-07-17 16:10:14","D3A52F0BF9CD1D25EA90594EDEBE86D2264EFE47559610F180208E5DDAB0D85C","2026-07-31_V4与external归档\V4整合\modules\4.3_source\docs\assets\figure_4_3_multiscale_metrics.png"
"2026-07-31_V4与external归档","V4整合","figure_4_3_scenario_fan_coverage.png",".png","183687","2026-07-17 16:10:19","A1418459F0CFC3A7CDB51EB83428D2142D20E730323318E599B0AE41C9ED7E1F","2026-07-31_V4与external归档\V4整合\modules\4.3_source\docs\assets\figure_4_3_scenario_fan_coverage.png"
"2026-07-31_V4与external归档","V4整合","figure_4_3_state_constraint.png",".png","88745","2026-07-17 16:10:23","7B6BD3F1EEA104D62A0444196A83D8A8BDCB9CC8321A88403AA4E3591E4B77F4","2026-07-31_V4与external归档\V4整合\modules\4.3_source\docs\assets\figure_4_3_state_constraint.png"
"2026-07-31_V4与external归档","V4整合","figure_4_3_typical_extreme_output.png",".png","240221","2026-07-17 16:10:07","834A084D08927F3F8339D40C379BD66F5DFBBE483FDACF55451AC76CCFBB4399","2026-07-31_V4与external归档\V4整合\modules\4.3_source\docs\assets\figure_4_3_typical_extreme_output.png"
"2026-07-31_V4与external归档","V4整合","V4代码取舍与来源说明.md",".md","1310","2026-07-20 21:52:02","4E13133519D880C11130FEB44B25D1E53CAECB8599A4FCE8971FA9F8102090EA","2026-07-31_V4与external归档\V4整合\modules\4.3_source\docs\V4代码取舍与来源说明.md"
"2026-07-31_V4与external归档","V4整合","Version3修改与验收说明.md",".md","2237","2026-07-21 10:34:28","B7530730A0CEBA6AD9ADC3581433E019A4C7A38C596B8D9DF8748328FD2CAD0D","2026-07-31_V4与external归档\V4整合\modules\4.3_source\docs\Version3修改与验收说明.md"
"2026-07-31_V4与external归档","V4整合","参数可识别性清单.md",".md","6402","2026-07-25 10:45:45","5518A0C7FB6D30D9BEB25B0B9781BF0CF212BAB6C12864574EA500A8633205DC","2026-07-31_V4与external归档\V4整合\modules\4.3_source\docs\参数可识别性清单.md"
"2026-07-31_V4与external归档","V4整合","多能源互补体系_v2.3_4.3.md",".md","13199","2026-07-25 22:19:32","F11A93222940F28C2CDC69B22145441852E65FCC8E04B0AAD04C812E0F575B65","2026-07-31_V4与external归档\V4整合\modules\4.3_source\docs\多能源互补体系_v2.3_4.3.md"
"2026-07-31_V4与external归档","V4整合","海洋能源岛源侧模型_v2.md",".md","22038","2026-07-25 22:19:29","D5D2427F3E51FE6F6FABFD9E56524D50BFF196B8F48DFC21B648BA82E8DD7B03","2026-07-31_V4与external归档\V4整合\modules\4.3_source\docs\海洋能源岛源侧模型_v2.md"
"2026-07-31_V4与external归档","V4整合","build_all_channel_source_scenario_4_3.m",".m","3395","2026-07-26 11:18:32","231A6A29F136F85916AEFA942658B666B3A25FBAA0F7EE2BE7943FBC2698D41E","2026-07-31_V4与external归档\V4整合\modules\4.3_source\integration\build_all_channel_source_scenario_4_3.m"
"2026-07-31_V4与external归档","V4整合","load_public_reference_resource_4_3.m",".m","4063","2026-07-25 10:42:47","6B06C89468CBB59771D47814C34346E28A9CA5B621DA002FC794B98F5116317E","2026-07-31_V4与external归档\V4整合\modules\4.3_source\integration\load_public_reference_resource_4_3.m"
"2026-07-31_V4与external归档","V4整合","v4_source_adapter.m",".m","3593","2026-07-27 10:19:40","BCD2CFFFE9FDCF535B34F9AEA17D6945A76DDFC48948F4DAB5842D1371A14072","2026-07-31_V4与external归档\V4整合\modules\4.3_source\integration\v4_source_adapter.m"
"2026-07-31_V4与external归档","V4整合","compare_source_portfolios_4_3_v3.m",".m","1283","2026-07-17 11:11:29","763EA2343BCA7AFA10159781AEB2414E078346C39885DAC582792F47F96F3AB9","2026-07-31_V4与external归档\V4整合\modules\4.3_source\model\aggregation\compare_source_portfolios_4_3_v3.m"
"2026-07-31_V4与external归档","V4整合","device_output_to_source_4_3_v3.m",".m","4671","2026-07-16 12:25:49","4C884F0F6A430DE68AA0E76FF4043F6D7DD99A5C211ADC64BC6B0006D76F93E3","2026-07-31_V4与external归档\V4整合\modules\4.3_source\model\aggregation\device_output_to_source_4_3_v3.m"
"2026-07-31_V4与external归档","V4整合","evaluate_scenario_coverage_4_3_v3.m",".m","1323","2026-07-17 15:35:27","40C3FB0328376CEA08B80084DBAB67ADA904F10A202DBFA8DEB63D9BF2780995","2026-07-31_V4与external归档\V4整合\modules\4.3_source\model\aggregation\evaluate_scenario_coverage_4_3_v3.m"
"2026-07-31_V4与external归档","V4整合","source_aggregation_4_3_v3.m",".m","10657","2026-07-16 12:23:18","FD9DB3183C704960FE860A52D8702EA697ECC47BFEB9079499014FEA892449D2","2026-07-31_V4与external归档\V4整合\modules\4.3_source\model\aggregation\source_aggregation_4_3_v3.m"
"2026-07-31_V4与external归档","V4整合","source_complementarity_metrics_v3.m",".m","2914","2026-07-17 11:11:25","CB925981A829B5274B07E64854DE5C897B67DC71F5CD66AA8E5F3FBD6F061541","2026-07-31_V4与external归档\V4整合\modules\4.3_source\model\aggregation\source_complementarity_metrics_v3.m"
"2026-07-31_V4与external归档","V4整合","source_state_dictionary_4_3_v3.m",".m","962","2026-07-17 15:35:25","05D3DF4865711236B2098A10AE5CE92C7C5C910EDB128E4676EA35D70DDDAD0F","2026-07-31_V4与external归档\V4整合\modules\4.3_source\model\aggregation\source_state_dictionary_4_3_v3.m"
"2026-07-31_V4与external归档","V4整合","validate_joint_scenarios_4_3_v3.m",".m","1821","2026-07-17 11:11:27","3CCC2118C54540A92DE6803E500605080BCD2398499EA26D8EF6934B1F45EB69","2026-07-31_V4与external归档\V4整合\modules\4.3_source\model\aggregation\validate_joint_scenarios_4_3_v3.m"
"2026-07-31_V4与external归档","V4整合","bus_balance_4_4_v3.m",".m","3189","2026-07-14 15:56:56","025BE7CF6DD1D86C00557D5063CC92D96FE12C47D7D3253E790E994581A4D292","2026-07-31_V4与external归档\V4整合\modules\4.3_source\model\demo_support\bus_balance_4_4_v3.m"
"2026-07-31_V4与external归档","V4整合","marine_source_hub_v3.m",".m","1353","2026-07-15 15:40:06","1C605BF21EF11662F0FAA45B38C7C46FDDE374C12D368360B1ADA55763319BE0","2026-07-31_V4与external归档\V4整合\modules\4.3_source\model\demo_support\marine_source_hub_v3.m"
"2026-07-31_V4与external归档","V4整合","floating_pv_dispatch_v2.m",".m","14858","2026-07-16 12:54:27","4DC074F6A6C4CFB6DF6904EA99EC45045C7F8BC8B435AABD577A074193EA5D5C","2026-07-31_V4与external归档\V4整合\modules\4.3_source\model\pv\floating_pv_dispatch_v2.m"
"2026-07-31_V4与external归档","V4整合","tidal_current_dispatch_v2.m",".m","14997","2026-07-16 12:21:41","F72FFBB6D738DA4F811A0172171664E2C56DF5D4D0AF948D1CF3F3F69D9088AC","2026-07-31_V4与external归档\V4整合\modules\4.3_source\model\tidal\tidal_current_dispatch_v2.m"
"2026-07-31_V4与external归档","V4整合","floating_wind_dispatch_v2.m",".m","12534","2026-07-16 12:54:24","7CA61ADD6AD898DD116FDF6DE9D8298D44DB5F15CBA82E70F6146D59FC97F327","2026-07-31_V4与external归档\V4整合\modules\4.3_source\model\wind\floating_wind_dispatch_v2.m"
"2026-07-31_V4与external归档","V4整合","README.md",".md","2882","2026-07-26 11:54:54","A3E13C506EADAEA079E3144CB968BAD56DC0990D04B8CF0C597B93607C9FAA75","2026-07-31_V4与external归档\V4整合\modules\4.3_source\README.md"
"2026-07-31_V4与external归档","V4整合","run_all_tests_4_3_v3.m",".m","3744","2026-07-20 21:49:48","EDF957C66DE083E48F8084AC1FB7DF266D3BA906C501B7C57403D7AA115A302A","2026-07-31_V4与external归档\V4整合\modules\4.3_source\tests\run_all_tests_4_3_v3.m"
"2026-07-31_V4与external归档","V4整合","4.4公共母线功率平衡说明.md",".md","2263","2026-07-26 14:46:04","9A2A526886C09FFB795DC6128C64A2AA604B07C60CAA9C6B4DE1A7E4EE1B22C4","2026-07-31_V4与external归档\V4整合\modules\4.4_bus\docs\4.4公共母线功率平衡说明.md"
"2026-07-31_V4与external归档","V4整合","figure_4_4_v4_hourly_balance.png",".png","94331","2026-07-26 14:30:46","9A5DA4557224EB43436DB7BA37A074D809FB3996318330F8AFB6871C82E63A4B","2026-07-31_V4与external归档\V4整合\modules\4.4_bus\docs\assets\figure_4_4_v4_hourly_balance.png"
"2026-07-31_V4与external归档","V4整合","build_current_report.py",".py","8542","2026-07-26 14:50:27","94EC35B3ED3C5334EE61B4B4E723314F13BE20E3A2BC8AB16A4FEDA9F4F26F11","2026-07-31_V4与external归档\V4整合\modules\4.4_bus\docs\build_current_report.py"
"2026-07-31_V4与external归档","V4整合","v4_bus_ledger.m",".m","1489","2026-07-20 23:09:44","5F7F6E2B2BF3B576E8DAC7B4CB47FD3AFA7DDD4E35004FB02CDB190F73850671","2026-07-31_V4与external归档\V4整合\modules\4.4_bus\integration\v4_bus_ledger.m"
"2026-07-31_V4与external归档","V4整合","README.md",".md","1209","2026-07-25 22:16:49","B7CA93E6640B5160FDDEA3D613490C18BB0D76A8703AF68C4CB24B0DD40C1E52","2026-07-31_V4与external归档\V4整合\modules\4.4_bus\README.md"
"2026-07-31_V4与external归档","V4整合","__init__.py",".py","664","2026-07-20 16:32:05","0291B8CAD751324766BA736D06A8473ABE4D3B746052D231B06B87BAE913C03C","2026-07-31_V4与external归档\V4整合\modules\4.4_bus\reference_model\core\__init__.py"
"2026-07-31_V4与external归档","V4整合","components.py",".py","14400","2026-07-20 16:32:05","15C15EBF7DD9838E5D281F3B45A8D3C40C93264B91F0952D5AE9D8888407C3E3","2026-07-31_V4与external归档\V4整合\modules\4.4_bus\reference_model\core\components.py"
"2026-07-31_V4与external归档","V4整合","losses.py",".py","2926","2026-07-20 16:32:05","6E1FF5EEDEF081589A49CCF583BF4FCE9CCC778385DC6DFECE22AB58CCA23EB0","2026-07-31_V4与external归档\V4整合\modules\4.4_bus\reference_model\core\losses.py"
"2026-07-31_V4与external归档","V4整合","ports.py",".py","3933","2026-07-20 16:32:05","56409970EB3B1A15FF62F62354C74E3F12C50F97C40B3FE52F0E9BD3BA036DEC","2026-07-31_V4与external归档\V4整合\modules\4.4_bus\reference_model\core\ports.py"
"2026-07-31_V4与external归档","V4整合","power_balance.py",".py","8928","2026-07-20 16:32:05","367C607290E8E2D2BD23DABACC32A0A8CA3FF9058EC540BD5D5403C96E815C41","2026-07-31_V4与external归档\V4整合\modules\4.4_bus\reference_model\core\power_balance.py"
"2026-07-31_V4与external归档","V4整合","reserve.py",".py","2341","2026-07-20 16:32:05","F881682622C00580B88403D38EA8ED087658381999A89CA2D282B32643E3DD6C","2026-07-31_V4与external归档\V4整合\modules\4.4_bus\reference_model\core\reserve.py"
"2026-07-31_V4与external归档","V4整合","main.py",".py","2523","2026-07-20 16:32:05","EFFE34CD209B8FF8DCC76D70F0B16119C267EDFBDB1ECF4A1C3F5E942E291970","2026-07-31_V4与external归档\V4整合\modules\4.4_bus\reference_model\main.py"
"2026-07-31_V4与external归档","V4整合","__init__.py",".py","204","2026-07-20 16:32:06","E17A81BE7FD2C5C37B10FC7B0F8857E574EE430FABB9E7CB35FAC5BDAEF79F5B","2026-07-31_V4与external归档\V4整合\modules\4.4_bus\reference_model\scenarios\__init__.py"
"2026-07-31_V4与external归档","V4整合","base_scenarios.py",".py","2165","2026-07-20 16:32:06","496279A4C814973A216C2732E35C4F2051590F0B858188F9AE08A7092B935635","2026-07-31_V4与external归档\V4整合\modules\4.4_bus\reference_model\scenarios\base_scenarios.py"
"2026-07-31_V4与external归档","V4整合","test_plots.py",".py","2805","2026-07-20 16:32:05","374094B102DEFBD53795E75A248AEEE4D2CF107613285A2F056D4A9C47B20E7B","2026-07-31_V4与external归档\V4整合\modules\4.4_bus\reference_model\test_plots.py"
"2026-07-31_V4与external归档","V4整合","__init__.py",".py","165","2026-07-20 16:32:06","F51E631F1D5266D0614D931456AF49077B5C7A2168C15E94C4DB863A632280D0","2026-07-31_V4与external归档\V4整合\modules\4.4_bus\reference_model\visualization\__init__.py"
"2026-07-31_V4与external归档","V4整合","plots.py",".py","5606","2026-07-20 16:32:06","5907BF16C4CB7EE12616972E5F452D345E621598CA4B7E638A989D6B799517D0","2026-07-31_V4与external归档\V4整合\modules\4.4_bus\reference_model\visualization\plots.py"
"2026-07-31_V4与external归档","V4整合","报告.pdf",".pdf","287880","2026-07-26 14:50:47","8FAB78AF964FDF00DD65399D1A566E1ECCF1A92130BFFC5140EE8A22CA2652E7","2026-07-31_V4与external归档\V4整合\modules\4.4_bus\报告.pdf"
"2026-07-31_V4与external归档","V4整合","4.5多时标接口语义增补_V4.md",".md","4506","2026-07-26 16:48:19","68AD408E61DCD1CD876F9D3A4F9226794BECF38D6E04A4208B26300379A49739","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\docs\4.5多时标接口语义增补_V4.md"
"2026-07-31_V4与external归档","V4整合","4.5公开数据替代与接口审查.md",".md","12220","2026-07-26 19:05:52","E249E2308BCA8E6CE0F745DBF0E02643BD4711F3D8D154EF0AC56C7CB5B3E2D4","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\docs\4.5公开数据替代与接口审查.md"
"2026-07-31_V4与external归档","V4整合","blue_hub_24h_results.csv",".csv","4278","2026-07-25 20:41:59","C5388A0BFE18BFE05DCAF5E9CFD59E2336EB0C503665EDB7FBDC4B0FB1EFE999","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\docs\assets\blue_hub_24h_results.csv"
"2026-07-31_V4与external归档","V4整合","blue_hub_scenario_kpi.csv",".csv","589","2026-07-25 20:42:01","9CADA76D5FCB004A443FAB8DEE789003CFEE313B7094E18E221D8B938FA1FB1D","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\docs\assets\blue_hub_scenario_kpi.csv"
"2026-07-31_V4与external归档","V4整合","blue_hub_sensitivity_table.csv",".csv","2814","2026-07-25 20:42:01","43C25BBB33902AFB7F886E01B91158C00925BF0BAAC33C80D7C4741753BC53DF","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\docs\assets\blue_hub_sensitivity_table.csv"
"2026-07-31_V4与external归档","V4整合","blue_hub_summary_table.csv",".csv","773","2026-07-25 20:41:59","C606E1409D1DC3A31B24C5DBBCED73D1AD50B38E709BB90D9CED799DBECE15EB","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\docs\assets\blue_hub_summary_table.csv"
"2026-07-31_V4与external归档","V4整合","blue_hub_timeseries_input_template.csv",".csv","689","2026-07-25 20:41:57","96013D44072C89425081F3041F0ADF930345859425E833126254D48D9E6C625E","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\docs\assets\blue_hub_timeseries_input_template.csv"
"2026-07-31_V4与external归档","V4整合","fig01_system_coupling.png",".png","161432","2026-07-25 20:42:21","580FE86A38A3E9AF2D1F8941A86515E0FDC39DA396D0B861DBCB274754D3BC7F","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\docs\assets\fig01_system_coupling.png"
"2026-07-31_V4与external归档","V4整合","fig02_electrolyzer_envelope.png",".png","322087","2026-07-25 20:42:34","D72BFFD22AEE3DA111394CFA554EFD91C25DF89212508B47BDF5E9045DD4BC2C","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\docs\assets\fig02_electrolyzer_envelope.png"
"2026-07-31_V4与external归档","V4整合","fig03_24h_power_dispatch.png",".png","202972","2026-07-25 20:42:43","18935202F2EC91DAACAAAE5141C675B45F73E33FDBCDC161DE491C715D4026BF","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\docs\assets\fig03_24h_power_dispatch.png"
"2026-07-31_V4与external归档","V4整合","fig04_hydrogen_inventory.png",".png","305135","2026-07-25 20:42:52","9D7F2A054802AAACF1555F0B98E92EFCA13269B5BEB3FACBEBC0EDC7FF2EB272","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\docs\assets\fig04_hydrogen_inventory.png"
"2026-07-31_V4与external归档","V4整合","fig05_scenario_comparison.png",".png","304692","2026-07-25 20:43:01","90ED5772592BDE0B54E6C55F611996AF42DD85E1135082D5624B8A6F8A88821C","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\docs\assets\fig05_scenario_comparison.png"
"2026-07-31_V4与external归档","V4整合","fig06_economic_heatmap.png",".png","416636","2026-07-25 20:43:11","38A5C0CB3395891313782C2C50C7AC104D451802E7199152B3FB173874A00A70","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\docs\assets\fig06_economic_heatmap.png"
"2026-07-31_V4与external归档","V4整合","fig07_multiscale_validation.png",".png","249267","2026-07-27 10:50:17","72A2DD710034DF26AA83E0B56D976557C6349BAE4384998570770B2D0891621C","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\docs\assets\fig07_multiscale_validation.png"
"2026-07-31_V4与external归档","V4整合","fig08_operational_72h.png",".png","119152","2026-07-27 10:50:21","5F9CA2BEEECFEA449A473E175F672E6FD61F0770026442122032979B94C7F3C7","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\docs\assets\fig08_operational_72h.png"
"2026-07-31_V4与external归档","V4整合","fig09_gfm_step_seconds.png",".png","131173","2026-07-27 10:50:24","B2F77F877D3378A24D560A5759656C1BF8EA6EBC0474D8787F290F5AF8C749BD","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\docs\assets\fig09_gfm_step_seconds.png"
"2026-07-31_V4与external归档","V4整合","fig10_black_start_seconds.png",".png","152383","2026-07-27 10:50:26","565C65DBFA412034BAA949C505409D52CE24C9FA09BF846733832DF059BA4D86","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\docs\assets\fig10_black_start_seconds.png"
"2026-07-31_V4与external归档","V4整合","fig11_seasonal_8760h.png",".png","150365","2026-07-27 10:50:29","F6C836C064BEE407A8B2505144E4DB2F2DBD5572913A557B5E1A952D718FA104","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\docs\assets\fig11_seasonal_8760h.png"
"2026-07-31_V4与external归档","V4整合","电能制氢建模.md",".md","39183","2026-07-27 15:07:54","0DD86C59B115B427DB50B5BE6D33F21D881B6253D2AF3A0F18D25228F8831DE0","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\docs\电能制氢建模.md"
"2026-07-31_V4与external归档","V4整合","v4_apply_4_5_parameter_overlay.m",".m","2237","2026-07-26 14:02:35","5170BF2F95BCE96D1DFD35E77A00312C6D1BD3E05F16159D8E941D91DB67BB51","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\integration\v4_apply_4_5_parameter_overlay.m"
"2026-07-31_V4与external归档","V4整合","v4_finalize_4_5_packet.m",".m","3151","2026-07-26 14:35:24","62CD3DDFC425EEE22A58D0D8ADA545551257E154149ADCA7E61DB2E523D85BBE","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\integration\v4_finalize_4_5_packet.m"
"2026-07-31_V4与external归档","V4整合","v4_storage_hydrogen_boundary_4_5.m",".m","6369","2026-07-26 14:02:37","265FC3B4589BD686BFB51619DBAA1645F4954E6E9F2FC1669345834A1A79B97D","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\integration\v4_storage_hydrogen_boundary_4_5.m"
"2026-07-31_V4与external归档","V4整合","v4_storage_hydrogen_response.m",".m","2548","2026-07-26 13:45:36","1CD8843241C03E2937FB8F3DDCAF9FF27067AF961A475B3B1E7C4614FDA8376E","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\integration\v4_storage_hydrogen_response.m"
"2026-07-31_V4与external归档","V4整合","v4_gfm_parameters_4_5.m",".m","1790","2026-07-26 13:58:48","97861CEDBFC34DF6F415A6A742703816120FDFDBCB212E73E59900088CDEBCE5","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\model\v4_gfm_parameters_4_5.m"
"2026-07-31_V4与external归档","V4整合","v4_gfm_regfm_b1_dynamic_4_5.m",".m","15164","2026-07-26 16:39:34","C7A56AEB74A417421727204BFC0334221252EA618BF247D3F60392BCFA135E53","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\model\v4_gfm_regfm_b1_dynamic_4_5.m"
"2026-07-31_V4与external归档","V4整合","v4_seasonal_hydrogen_storage_4_5.m",".m","4719","2026-07-26 12:55:47","390526E7FF100594E71AA85FEB1710C803B7207FE9514C33EDBBB38BEC080744","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\model\v4_seasonal_hydrogen_storage_4_5.m"
"2026-07-31_V4与external归档","V4整合","v4_storage_hydrogen_core_4_5.m",".m","13758","2026-07-26 14:04:33","BF946C389FAC454516BEBB647EB50D46846DC98B5E589B51333563DCBEB2B83B","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\model\v4_storage_hydrogen_core_4_5.m"
"2026-07-31_V4与external归档","V4整合","4_5_black_start_proxy.csv",".csv","662027","2026-07-27 10:50:09","7A0FB5155E2BDD508BA81EB9B3544A41323866FF900405E6E84BF986E7AE9202","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\outputs\multiscale_validation\4_5_black_start_proxy.csv"
"2026-07-31_V4与external归档","V4整合","4_5_black_start_seconds.png",".png","152383","2026-07-27 10:50:26","565C65DBFA412034BAA949C505409D52CE24C9FA09BF846733832DF059BA4D86","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\outputs\multiscale_validation\4_5_black_start_seconds.png"
"2026-07-31_V4与external归档","V4整合","4_5_gfm_step_seconds.csv",".csv","1053250","2026-07-27 10:50:09","40D959A95F4C1F133324C2601B6FCB6834798E8F20D35E0548FAEE1F3E57A629","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\outputs\multiscale_validation\4_5_gfm_step_seconds.csv"
"2026-07-31_V4与external归档","V4整合","4_5_gfm_step_seconds.png",".png","131173","2026-07-27 10:50:24","B2F77F877D3378A24D560A5759656C1BF8EA6EBC0474D8787F290F5AF8C749BD","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\outputs\multiscale_validation\4_5_gfm_step_seconds.png"
"2026-07-31_V4与external归档","V4整合","4_5_multiscale_result.mat",".mat","3695276","2026-07-27 10:50:30","22D33246DD23E66BC183F0B2E5D4E96680120024C87005CAFA85A576CF25DA34","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\outputs\multiscale_validation\4_5_multiscale_result.mat"
"2026-07-31_V4与external归档","V4整合","4_5_multiscale_summary.csv",".csv","252","2026-07-27 10:50:09","E7239153D76FB0325664E2F35C50EBB97A8B343B5C330EB28333C9D2F234C05B","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\outputs\multiscale_validation\4_5_multiscale_summary.csv"
"2026-07-31_V4与external归档","V4整合","4_5_multiscale_test_report.csv",".csv","1889","2026-07-27 10:50:09","7DACBB5D8770B643DD07CE4FE56D3071E1F478C9BB6FEBC568F149F2DA4963A8","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\outputs\multiscale_validation\4_5_multiscale_test_report.csv"
"2026-07-31_V4与external归档","V4整合","4_5_multiscale_validation.png",".png","249267","2026-07-27 10:50:17","72A2DD710034DF26AA83E0B56D976557C6349BAE4384998570770B2D0891621C","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\outputs\multiscale_validation\4_5_multiscale_validation.png"
"2026-07-31_V4与external归档","V4整合","4_5_operational_72h.csv",".csv","2985","2026-07-27 10:50:09","4AA3E1EAE92E0C94B7EF0142BBB41C4E215A5F3BB2D37B937755B94E3234F653","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\outputs\multiscale_validation\4_5_operational_72h.csv"
"2026-07-31_V4与external归档","V4整合","4_5_operational_72h.png",".png","119152","2026-07-27 10:50:21","5F9CA2BEEECFEA449A473E175F672E6FD61F0770026442122032979B94C7F3C7","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\outputs\multiscale_validation\4_5_operational_72h.png"
"2026-07-31_V4与external归档","V4整合","4_5_seasonal_8760h.csv",".csv","704292","2026-07-27 10:50:09","46231409003EC8BAB18839A4661087C6753D19F6626C43C3D793C1081C1A6690","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\outputs\multiscale_validation\4_5_seasonal_8760h.csv"
"2026-07-31_V4与external归档","V4整合","4_5_seasonal_8760h.png",".png","150365","2026-07-27 10:50:29","F6C836C064BEE407A8B2505144E4DB2F2DBD5572913A557B5E1A952D718FA104","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\outputs\multiscale_validation\4_5_seasonal_8760h.png"
"2026-07-31_V4与external归档","V4整合","README.md",".md","5815","2026-07-26 16:48:14","7051712B45ADA9C74A395042EE22F21B279C127E399A7474F964F58480E462F0","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\README.md"
"2026-07-31_V4与external归档","V4整合","blue_hub_demo_and_figures.m",".m","25812","2026-07-25 19:59:34","26A83174D229390BB3C05CE2EB2CD39541C3B99188C6D835BBAFEFA9EE9CD520","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\reference_model\blue_hub_demo_and_figures.m"
"2026-07-31_V4与external归档","V4整合","电能制氢建模 修改版1.docx",".docx","1284521","2026-07-25 15:46:56","841E5A2DAC83DCD0D04E9338F83D453E05398A155D31A6E7C886E3F46D0F8682","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\reference_model\电能制氢建模 修改版1.docx"
